id,function_name,variant_name,episode_id,input,output,output_schema,inference_params,processing_time_ms,tags
0192ced0-9895-7453-85e5-00cdcfbce8e3,dashboard_fixture_extract_entities,baseline,0192ced0-949e-71e3-965b-286935e73d44,"{""messages"":[{""role"":""user"",""content"":[{""type"":""text"",""value"":""\"" All concerned must avoid taking any course of action that could pose an obstacle to the peace process and which could make a peaceful solution difficult , \"" he said , as news came of a renewed breakdown in Arab-Israeli peace talks in Jerusalem .""}]}]}","{""raw"":""{\n    \""person\"": [],\n    \""organization\"": [],\n    \""location\"": [\""Jerusalem\""],\n    \""miscellaneous\"": [\""Arab-Israeli peace talks\"", \""peace process\"", \""peaceful solution\""]\n}"",""parsed"":{""person"":[],""organization"":[],""location"":[""Jerusalem""],""miscellaneous"":[""Arab-Israeli peace talks"",""peace process"",""peaceful solution""]}}","{""$schema"":""http://json-schema.org/draft-07/schema#"",""type"":""object"",""properties"":{""person"":{""type"":""array"",""items"":{""type"":""string""}},""organization"":{""type"":""array"",""items"":{""type"":""string""}},""location"":{""type"":""array"",""items"":{""type"":""string""}},""miscellaneous"":{""type"":""array"",""items"":{""type"":""string""}}},""required"":[""person"",""organization"",""location"",""miscellaneous""],""additionalProperties"":false}","{""chat_completion"":{}}",1014,{}
0192ced0-9a12-7fc1-9ffe-12f71a46a9a1,dashboard_fixture_extract_entities,dicl,0192ced0-949e-71e3-965b-2853ee2f7254,"{""messages"":[{""role"":""user"",""content"":[{""type"":""text"",""value"":""\"" Seven percent creates psychological problems and a legitimate competitor for money from equities , \"" said Ralph Bloch , chief technical analyst at Raymond James .""}]}]}","{""raw"":""{\""person\"":[\""Ralph Bloch\""],\""organization\"":[\""Raymond James\""],\""location\"":[],\""miscellaneous\"":[]}"",""parsed"":{""person"":[""Ralph Bloch""],""organization"":[""Raymond James""],""location"":[],""miscellaneous"":[]}}","{""$schema"":""http://json-schema.org/draft-07/schema#"",""type"":""object"",""properties"":{""person"":{""type"":""array"",""items"":{""type"":""string""}},""organization"":{""type"":""array"",""items"":{""type"":""string""}},""location"":{""type"":""array"",""items"":{""type"":""string""}},""miscellaneous"":{""type"":""array"",""items"":{""type"":""string""}}},""required"":[""person"",""organization"",""location"",""miscellaneous""],""additionalProperties"":false}","{""chat_completion"":{}}",1396,{}
0192ced0-9a46-75b0-a75b-ed37c1c341f5,dashboard_fixture_extract_entities,dicl,0192ced0-949e-71e3-965b-281bfce4fcab,"{""messages"":[{""role"":""user"",""content"":[{""type"":""text"",""value"":""Hen Vipheak , former editor of the Sereipheap Thmei ( New Liberty ) newspaper , stepped through the gates of the run-down French colonial-era T3 prison late Friday afternoon , following intervention on his behalf by King Sihanouk .""}]}]}","{""raw"":""{\""person\"":[\""Hen Vipheak\"",\""King Sihanouk\""],\""organization\"":[\""Sereipheap Thmei\"",\""New Liberty\""],\""location\"":[\""T3 prison\""],\""miscellaneous\"":[\""French colonial-era\""]}"",""parsed"":{""person"":[""Hen Vipheak"",""King Sihanouk""],""organization"":[""Sereipheap Thmei"",""New Liberty""],""location"":[""T3 prison""],""miscellaneous"":[""French colonial-era""]}}","{""$schema"":""http://json-schema.org/draft-07/schema#"",""type"":""object"",""properties"":{""person"":{""type"":""array"",""items"":{""type"":""string""}},""organization"":{""type"":""array"",""items"":{""type"":""string""}},""location"":{""type"":""array"",""items"":{""type"":""string""}},""miscellaneous"":{""type"":""array"",""items"":{""type"":""string""}}},""required"":[""person"",""organization"",""location"",""miscellaneous""],""additionalProperties"":false}","{""chat_completion"":{}}",1448,{}
0192ced0-993f-73a3-9fa8-e7f4edfb8c57,dashboard_fixture_extract_entities,dicl,0192ced0-948c-7da3-952e-12212cd39154,"{""messages"":[{""role"":""user"",""content"":[{""type"":""text"",""value"":""Division three""}]}]}","{""raw"":""{\""person\"":[],\""organization\"":[],\""location\"":[],\""miscellaneous\"":[\""Division three\""]}"",""parsed"":{""person"":[],""organization"":[],""location"":[],""miscellaneous"":[""Division three""]}}","{""$schema"":""http://json-schema.org/draft-07/schema#"",""type"":""object"",""properties"":{""person"":{""type"":""array"",""items"":{""type"":""string""}},""organization"":{""type"":""array"",""items"":{""type"":""string""}},""location"":{""type"":""array"",""items"":{""type"":""string""}},""miscellaneous"":{""type"":""array"",""items"":{""type"":""string""}}},""required"":[""person"",""organization"",""location"",""miscellaneous""],""additionalProperties"":false}","{""chat_completion"":{}}",1203,{}
0192ced0-9c1d-7261-9c77-ae24df02f4bc,dashboard_fixture_extract_entities,dicl,0192ced0-948c-7da3-952e-1210c1b5c8da,"{""messages"":[{""role"":""user"",""content"":[{""type"":""text"",""value"":""AL-RAM , West Bank 1996-08-30""}]}]}","{""raw"":""{\""person\"":[],\""organization\"":[],\""location\"":[\""AL-RAM\"",\""West Bank\""],\""miscellaneous\"":[\""1996-08-30\""]}"",""parsed"":{""person"":[],""organization"":[],""location"":[""AL-RAM"",""West Bank""],""miscellaneous"":[""1996-08-30""]}}","{""$schema"":""http://json-schema.org/draft-07/schema#"",""type"":""object"",""properties"":{""person"":{""type"":""array"",""items"":{""type"":""string""}},""organization"":{""type"":""array"",""items"":{""type"":""string""}},""location"":{""type"":""array"",""items"":{""type"":""string""}},""miscellaneous"":{""type"":""array"",""items"":{""type"":""string""}}},""required"":[""person"",""organization"",""location"",""miscellaneous""],""additionalProperties"":false}","{""chat_completion"":{}}",1937,{}
0192ced0-9bf4-7013-b140-ab528b3dcfa3,dashboard_fixture_extract_entities,dicl,0192ced0-948c-7da3-952e-120ddf100442,"{""messages"":[{""role"":""user"",""content"":[{""type"":""text"",""value"":""ATHLETICS - HARRISON , EDWARDS TO MEET IN SARAJEVO .""}]}]}","{""raw"":""{\""person\"":[\""Harrison\"",\""Edwards\""],\""organization\"":[],\""location\"":[\""SARAJEVO\""],\""miscellaneous\"":[\""ATHLETICS\""]}"",""parsed"":{""person"":[""Harrison"",""Edwards""],""organization"":[],""location"":[""SARAJEVO""],""miscellaneous"":[""ATHLETICS""]}}","{""$schema"":""http://json-schema.org/draft-07/schema#"",""type"":""object"",""properties"":{""person"":{""type"":""array"",""items"":{""type"":""string""}},""organization"":{""type"":""array"",""items"":{""type"":""string""}},""location"":{""type"":""array"",""items"":{""type"":""string""}},""miscellaneous"":{""type"":""array"",""items"":{""type"":""string""}}},""required"":[""person"",""organization"",""location"",""miscellaneous""],""additionalProperties"":false}","{""chat_completion"":{}}",1896,{}
0192ced0-9b9b-7323-8d3b-5648b4010991,dashboard_fixture_extract_entities,dicl,0192ced0-949d-7063-900d-a543e944a78e,"{""messages"":[{""role"":""user"",""content"":[{""type"":""text"",""value"":""East Stirling 3 0 2 1 3 4 2""}]}]}","{""raw"":""{\""person\"":[],\""organization\"":[\""East Stirling\""],\""location\"":[],\""miscellaneous\"":[]}"",""parsed"":{""person"":[],""organization"":[""East Stirling""],""location"":[],""miscellaneous"":[]}}","{""$schema"":""http://json-schema.org/draft-07/schema#"",""type"":""object"",""properties"":{""person"":{""type"":""array"",""items"":{""type"":""string""}},""organization"":{""type"":""array"",""items"":{""type"":""string""}},""location"":{""type"":""array"",""items"":{""type"":""string""}},""miscellaneous"":{""type"":""array"",""items"":{""type"":""string""}}},""required"":[""person"",""organization"",""location"",""miscellaneous""],""additionalProperties"":false}","{""chat_completion"":{}}",1789,{}
0192ced0-9a51-7bf0-a71a-0b742cbba18f,dashboard_fixture_extract_entities,dicl,0192ced0-949d-7063-900d-a53a25441ce6,"{""messages"":[{""role"":""user"",""content"":[{""type"":""text"",""value"":""\"" All concerned must avoid taking any course of action that could pose an obstacle to the peace process and which could make a peaceful solution difficult , \"" he said , as news came of a renewed breakdown in Arab-Israeli peace talks in Jerusalem .""}]}]}","{""raw"":""{\""person\"":[],\""organization\"":[],\""location\"":[\""Jerusalem\""],\""miscellaneous\"":[\""Arab-Israeli peace talks\""]}"",""parsed"":{""person"":[],""organization"":[],""location"":[""Jerusalem""],""miscellaneous"":[""Arab-Israeli peace talks""]}}","{""$schema"":""http://json-schema.org/draft-07/schema#"",""type"":""object"",""properties"":{""person"":{""type"":""array"",""items"":{""type"":""string""}},""organization"":{""type"":""array"",""items"":{""type"":""string""}},""location"":{""type"":""array"",""items"":{""type"":""string""}},""miscellaneous"":{""type"":""array"",""items"":{""type"":""string""}}},""required"":[""person"",""organization"",""location"",""miscellaneous""],""additionalProperties"":false}","{""chat_completion"":{}}",1459,{}
0192ced0-9b5b-7ed0-8426-c80c07cf7063,dashboard_fixture_extract_entities,dicl,0192ced0-949d-7063-900d-a522851e657d,"{""messages"":[{""role"":""user"",""content"":[{""type"":""text"",""value"":""GERMANY - Bunds extended losses , flirting with session lows after falling victim to sharply higher U.S. economic data which revived fears that interest rates may soon turn higher .""}]}]}","{""raw"":""{\""person\"":[],\""organization\"":[],\""location\"":[\""GERMANY\""],\""miscellaneous\"":[\""Bunds\"",\""U.S.\"",\""economic data\"",\""interest rates\""]}"",""parsed"":{""person"":[],""organization"":[],""location"":[""GERMANY""],""miscellaneous"":[""Bunds"",""U.S."",""economic data"",""interest rates""]}}","{""$schema"":""http://json-schema.org/draft-07/schema#"",""type"":""object"",""properties"":{""person"":{""type"":""array"",""items"":{""type"":""string""}},""organization"":{""type"":""array"",""items"":{""type"":""string""}},""location"":{""type"":""array"",""items"":{""type"":""string""}},""miscellaneous"":{""type"":""array"",""items"":{""type"":""string""}}},""required"":[""person"",""organization"",""location"",""miscellaneous""],""additionalProperties"":false}","{""chat_completion"":{}}",1725,{}
0192ced0-9b5a-7c11-9a03-3dbca22fa726,dashboard_fixture_extract_entities,dicl,0192ced0-949d-7063-900d-a50d91022b1f,"{""messages"":[{""role"":""user"",""content"":[{""type"":""text"",""value"":""He said the repatriation would be carried out swiftly and would be enormous , starting with the closure of refugee camps .""}]}]}","{""raw"":""{\""person\"":[],\""organization\"":[],\""location\"":[],\""miscellaneous\"":[\""repatriation\"",\""refugee camps\"",\""closure\""]}"",""parsed"":{""person"":[],""organization"":[],""location"":[],""miscellaneous"":[""repatriation"",""refugee camps"",""closure""]}}","{""$schema"":""http://json-schema.org/draft-07/schema#"",""type"":""object"",""properties"":{""person"":{""type"":""array"",""items"":{""type"":""string""}},""organization"":{""type"":""array"",""items"":{""type"":""string""}},""location"":{""type"":""array"",""items"":{""type"":""string""}},""miscellaneous"":{""type"":""array"",""items"":{""type"":""string""}}},""required"":[""person"",""organization"",""location"",""miscellaneous""],""additionalProperties"":false}","{""chat_completion"":{}}",1724,{}
0192ced0-9940-75a3-a7a5-46ecc40fd161,dashboard_fixture_extract_entities,dicl,0192ced0-949f-7193-8e91-ba8de82223a9,"{""messages"":[{""role"":""user"",""content"":[{""type"":""text"",""value"":""DETROIT 1996-08-31""}]}]}","{""raw"":""{\""person\"":[],\""organization\"":[\""DETROIT\""],\""location\"":[],\""miscellaneous\"":[\""1996-08-31\""]}"",""parsed"":{""person"":[],""organization"":[""DETROIT""],""location"":[],""miscellaneous"":[""1996-08-31""]}}","{""$schema"":""http://json-schema.org/draft-07/schema#"",""type"":""object"",""properties"":{""person"":{""type"":""array"",""items"":{""type"":""string""}},""organization"":{""type"":""array"",""items"":{""type"":""string""}},""location"":{""type"":""array"",""items"":{""type"":""string""}},""miscellaneous"":{""type"":""array"",""items"":{""type"":""string""}}},""required"":[""person"",""organization"",""location"",""miscellaneous""],""additionalProperties"":false}","{""chat_completion"":{}}",1185,{}
0192ced0-9998-7050-94e1-169aa33d0656,dashboard_fixture_extract_entities,dicl,0192ced0-949b-71e3-8282-05d42287903f,"{""messages"":[{""role"":""user"",""content"":[{""type"":""text"",""value"":""The Organisation for Security and Cooperation in Europe ( OSCE ) postponed municipal elections as a result of the irregularities but decided to proceed with voting for higher offices .""}]}]}","{""raw"":""{\""person\"":[],\""organization\"":[\""Organisation for Security and Cooperation in Europe\"",\""OSCE\""],\""location\"":[],\""miscellaneous\"":[\""municipal elections\"",\""higher offices\""]}"",""parsed"":{""person"":[],""organization"":[""Organisation for Security and Cooperation in Europe"",""OSCE""],""location"":[],""miscellaneous"":[""municipal elections"",""higher offices""]}}","{""$schema"":""http://json-schema.org/draft-07/schema#"",""type"":""object"",""properties"":{""person"":{""type"":""array"",""items"":{""type"":""string""}},""organization"":{""type"":""array"",""items"":{""type"":""string""}},""location"":{""type"":""array"",""items"":{""type"":""string""}},""miscellaneous"":{""type"":""array"",""items"":{""type"":""string""}}},""required"":[""person"",""organization"",""location"",""miscellaneous""],""additionalProperties"":false}","{""chat_completion"":{}}",1278,{}
0192ced0-99a0-7502-9aaf-dc262e960523,dashboard_fixture_extract_entities,turbo,0192ced0-949f-7193-8e91-ba7b1fe1c206,"{""messages"":[{""role"":""user"",""content"":[{""type"":""text"",""value"":""Hen Vipheak , former editor of the Sereipheap Thmei ( New Liberty ) newspaper , stepped through the gates of the run-down French colonial-era T3 prison late Friday afternoon , following intervention on his behalf by King Sihanouk .""}]}]}","{""raw"":""{\""person\"":[\""Vipheak\"",\""Sihanouk\""],\""organization\"":[\""New Liberty\""],\""location\"":[],\""miscellaneous\"":[\""French\""]}"",""parsed"":{""person"":[""Vipheak"",""Sihanouk""],""organization"":[""New Liberty""],""location"":[],""miscellaneous"":[""French""]}}","{""$schema"":""http://json-schema.org/draft-07/schema#"",""type"":""object"",""properties"":{""person"":{""type"":""array"",""items"":{""type"":""string""}},""organization"":{""type"":""array"",""items"":{""type"":""string""}},""location"":{""type"":""array"",""items"":{""type"":""string""}},""miscellaneous"":{""type"":""array"",""items"":{""type"":""string""}}},""required"":[""person"",""organization"",""location"",""miscellaneous""],""additionalProperties"":false}","{""chat_completion"":{}}",1281,{}
0192ced0-9912-7da1-aad1-43a0a6c960fc,dashboard_fixture_extract_entities,turbo,0192ced0-949f-7193-8e91-baa3ee76e8e4,"{""messages"":[{""role"":""user"",""content"":[{""type"":""text"",""value"":""ATHLETICS - HARRISON , EDWARDS TO MEET IN SARAJEVO .""}]}]}","{""raw"":""{\""person\"":[\""HARRISON\"",\""EDWARDS\""],\""organization\"":[],\""location\"":[\""SARAJEVO\""],\""miscellaneous\"":[]}"",""parsed"":{""person"":[""HARRISON"",""EDWARDS""],""organization"":[],""location"":[""SARAJEVO""],""miscellaneous"":[]}}","{""$schema"":""http://json-schema.org/draft-07/schema#"",""type"":""object"",""properties"":{""person"":{""type"":""array"",""items"":{""type"":""string""}},""organization"":{""type"":""array"",""items"":{""type"":""string""}},""location"":{""type"":""array"",""items"":{""type"":""string""}},""miscellaneous"":{""type"":""array"",""items"":{""type"":""string""}}},""required"":[""person"",""organization"",""location"",""miscellaneous""],""additionalProperties"":false}","{""chat_completion"":{}}",1139,{}
0192ced0-9b5d-79f3-8433-5b568580ad3f,dashboard_fixture_extract_entities,baseline,0192ced0-947e-74b3-a3d7-02fd2c54d637,"{""messages"":[{""role"":""user"",""content"":[{""type"":""text"",""value"":""\"" Seven percent creates psychological problems and a legitimate competitor for money from equities , \"" said Ralph Bloch , chief technical analyst at Raymond James .""}]}]}","{""raw"":""{\""person\"":[\""Ralph Bloch\""],\""organization\"":[\""Raymond James\""],\""location\"":[],\""miscellaneous\"":[\""psychological problems\"",\""legitimate competitor\"",\""money\"",\""equities\""]}"",""parsed"":{""person"":[""Ralph Bloch""],""organization"":[""Raymond James""],""location"":[],""miscellaneous"":[""psychological problems"",""legitimate competitor"",""money"",""equities""]}}","{""$schema"":""http://json-schema.org/draft-07/schema#"",""type"":""object"",""properties"":{""person"":{""type"":""array"",""items"":{""type"":""string""}},""organization"":{""type"":""array"",""items"":{""type"":""string""}},""location"":{""type"":""array"",""items"":{""type"":""string""}},""miscellaneous"":{""type"":""array"",""items"":{""type"":""string""}}},""required"":[""person"",""organization"",""location"",""miscellaneous""],""additionalProperties"":false}","{""chat_completion"":{}}",1758,{}
0192ced0-99cc-7962-9181-5ce939f765ec,dashboard_fixture_extract_entities,turbo,0192ced0-949f-7193-8e91-bad56cc63624,"{""messages"":[{""role"":""user"",""content"":[{""type"":""text"",""value"":""Mark Philippoussis ( Australia ) beat Andrei Olhovskiy ( Russia ) 6 - 3 6-4 6-2""}]}]}","{""raw"":""{\""person\"":[\""Mark Philippoussis\"",\""Andrei Olhovskiy\""],\""organization\"":[],\""location\"":[\""Australia\"",\""Russia\""],\""miscellaneous\"":[]}"",""parsed"":{""person"":[""Mark Philippoussis"",""Andrei Olhovskiy""],""organization"":[],""location"":[""Australia"",""Russia""],""miscellaneous"":[]}}","{""$schema"":""http://json-schema.org/draft-07/schema#"",""type"":""object"",""properties"":{""person"":{""type"":""array"",""items"":{""type"":""string""}},""organization"":{""type"":""array"",""items"":{""type"":""string""}},""location"":{""type"":""array"",""items"":{""type"":""string""}},""miscellaneous"":{""type"":""array"",""items"":{""type"":""string""}}},""required"":[""person"",""organization"",""location"",""miscellaneous""],""additionalProperties"":false}","{""chat_completion"":{}}",1325,{}
0192ced0-994a-7093-86bf-53e5efb29816,dashboard_fixture_extract_entities,baseline,0192ced0-949f-7193-8e91-bb09a360ce57,"{""messages"":[{""role"":""user"",""content"":[{""type"":""text"",""value"":""Hen Vipheak , former editor of the Sereipheap Thmei ( New Liberty ) newspaper , stepped through the gates of the run-down French colonial-era T3 prison late Friday afternoon , following intervention on his behalf by King Sihanouk .""}]}]}","{""raw"":""{\n    \""person\"": [\""Hen Vipheak\"", \""King Sihanouk\""],\n    \""organization\"": [\""Sereipheap Thmei\"", \""New Liberty\""],\n    \""location\"": [\""T3 prison\""],\n    \""miscellaneous\"": [\""French colonial-era\""]\n}"",""parsed"":{""person"":[""Hen Vipheak"",""King Sihanouk""],""organization"":[""Sereipheap Thmei"",""New Liberty""],""location"":[""T3 prison""],""miscellaneous"":[""French colonial-era""]}}","{""$schema"":""http://json-schema.org/draft-07/schema#"",""type"":""object"",""properties"":{""person"":{""type"":""array"",""items"":{""type"":""string""}},""organization"":{""type"":""array"",""items"":{""type"":""string""}},""location"":{""type"":""array"",""items"":{""type"":""string""}},""miscellaneous"":{""type"":""array"",""items"":{""type"":""string""}}},""required"":[""person"",""organization"",""location"",""miscellaneous""],""additionalProperties"":false}","{""chat_completion"":{}}",1194,{}
0192ced0-990c-7b01-af7a-ecbe3fb9983f,dashboard_fixture_extract_entities,turbo,0192ced0-949f-7193-8e91-bac43f3c3b38,"{""messages"":[{""role"":""user"",""content"":[{""type"":""text"",""value"":""SOCCER - AUSTRIA DOMINATE SCOTLAND IN WORLD CUP QUALIFIER .""}]}]}","{""raw"":""{\""person\"":[],\""organization\"":[],\""location\"":[\""AUSTRIA\"",\""SCOTLAND\""],\""miscellaneous\"":[\""WORLD CUP\""]}"",""parsed"":{""person"":[],""organization"":[],""location"":[""AUSTRIA"",""SCOTLAND""],""miscellaneous"":[""WORLD CUP""]}}","{""$schema"":""http://json-schema.org/draft-07/schema#"",""type"":""object"",""properties"":{""person"":{""type"":""array"",""items"":{""type"":""string""}},""organization"":{""type"":""array"",""items"":{""type"":""string""}},""location"":{""type"":""array"",""items"":{""type"":""string""}},""miscellaneous"":{""type"":""array"",""items"":{""type"":""string""}}},""required"":[""person"",""organization"",""location"",""miscellaneous""],""additionalProperties"":false}","{""chat_completion"":{}}",1133,{}
0192ced0-98f0-7b33-9f27-ec6d460e1cc6,dashboard_fixture_extract_entities,turbo,0192ced0-949f-7193-8e91-bb35bd5ad521,"{""messages"":[{""role"":""user"",""content"":[{""type"":""text"",""value"":""GERMANY - Bunds extended losses , flirting with session lows after falling victim to sharply higher U.S. economic data which revived fears that interest rates may soon turn higher .""}]}]}","{""raw"":""{\""person\"":[],\""organization\"":[],\""location\"":[\""GERMANY\"",\""U.S.\""],\""miscellaneous\"":[]}"",""parsed"":{""person"":[],""organization"":[],""location"":[""GERMANY"",""U.S.""],""miscellaneous"":[]}}","{""$schema"":""http://json-schema.org/draft-07/schema#"",""type"":""object"",""properties"":{""person"":{""type"":""array"",""items"":{""type"":""string""}},""organization"":{""type"":""array"",""items"":{""type"":""string""}},""location"":{""type"":""array"",""items"":{""type"":""string""}},""miscellaneous"":{""type"":""array"",""items"":{""type"":""string""}}},""required"":[""person"",""organization"",""location"",""miscellaneous""],""additionalProperties"":false}","{""chat_completion"":{}}",1104,{}
0192ced0-9873-70e2-ade5-dc5b8faea232,dashboard_fixture_extract_entities,turbo,0192ced0-949e-71e3-965b-28e9465cd560,"{""messages"":[{""role"":""user"",""content"":[{""type"":""text"",""value"":""times in seconds ) :""}]}]}","{""raw"":""{\""person\"":[],\""organization\"":[],\""location\"":[],\""miscellaneous\"":[]}"",""parsed"":{""person"":[],""organization"":[],""location"":[],""miscellaneous"":[]}}","{""$schema"":""http://json-schema.org/draft-07/schema#"",""type"":""object"",""properties"":{""person"":{""type"":""array"",""items"":{""type"":""string""}},""organization"":{""type"":""array"",""items"":{""type"":""string""}},""location"":{""type"":""array"",""items"":{""type"":""string""}},""miscellaneous"":{""type"":""array"",""items"":{""type"":""string""}}},""required"":[""person"",""organization"",""location"",""miscellaneous""],""additionalProperties"":false}","{""chat_completion"":{}}",980,{}
0192ced0-98d9-75b1-9cfd-f2431a407070,dashboard_fixture_extract_entities,turbo,0192ced0-949e-71e3-965b-28b97e8d4672,"{""messages"":[{""role"":""user"",""content"":[{""type"":""text"",""value"":""\"" Seven percent creates psychological problems and a legitimate competitor for money from equities , \"" said Ralph Bloch , chief technical analyst at Raymond James .""}]}]}","{""raw"":""{\""person\"":[\""Ralph Bloch\""],\""organization\"":[\""Raymond James\""],\""location\"":[],\""miscellaneous\"":[]}"",""parsed"":{""person"":[""Ralph Bloch""],""organization"":[""Raymond James""],""location"":[],""miscellaneous"":[]}}","{""$schema"":""http://json-schema.org/draft-07/schema#"",""type"":""object"",""properties"":{""person"":{""type"":""array"",""items"":{""type"":""string""}},""organization"":{""type"":""array"",""items"":{""type"":""string""}},""location"":{""type"":""array"",""items"":{""type"":""string""}},""miscellaneous"":{""type"":""array"",""items"":{""type"":""string""}}},""required"":[""person"",""organization"",""location"",""miscellaneous""],""additionalProperties"":false}","{""chat_completion"":{}}",1082,{}
0192ced0-98ba-7251-9c48-99033278d090,dashboard_fixture_extract_entities,turbo,0192ced0-949e-71e3-965b-2873dc17e120,"{""messages"":[{""role"":""user"",""content"":[{""type"":""text"",""value"":""\"" All concerned must avoid taking any course of action that could pose an obstacle to the peace process and which could make a peaceful solution difficult , \"" he said , as news came of a renewed breakdown in Arab-Israeli peace talks in Jerusalem .""}]}]}","{""raw"":""{\""person\"":[],\""organization\"":[],\""location\"":[\""Jerusalem\""],\""miscellaneous\"":[\""Arab-Israeli\""]}"",""parsed"":{""person"":[],""organization"":[],""location"":[""Jerusalem""],""miscellaneous"":[""Arab-Israeli""]}}","{""$schema"":""http://json-schema.org/draft-07/schema#"",""type"":""object"",""properties"":{""person"":{""type"":""array"",""items"":{""type"":""string""}},""organization"":{""type"":""array"",""items"":{""type"":""string""}},""location"":{""type"":""array"",""items"":{""type"":""string""}},""miscellaneous"":{""type"":""array"",""items"":{""type"":""string""}}},""required"":[""person"",""organization"",""location"",""miscellaneous""],""additionalProperties"":false}","{""chat_completion"":{}}",1052,{}
0192ced0-987b-7763-a428-b3ec3a9ea20f,dashboard_fixture_extract_entities,turbo,0192ced0-949e-71e3-965b-2802ea9341a1,"{""messages"":[{""role"":""user"",""content"":[{""type"":""text"",""value"":""Division three""}]}]}","{""raw"":""{\""person\"":[],\""organization\"":[],\""location\"":[],\""miscellaneous\"":[]}"",""parsed"":{""person"":[],""organization"":[],""location"":[],""miscellaneous"":[]}}","{""$schema"":""http://json-schema.org/draft-07/schema#"",""type"":""object"",""properties"":{""person"":{""type"":""array"",""items"":{""type"":""string""}},""organization"":{""type"":""array"",""items"":{""type"":""string""}},""location"":{""type"":""array"",""items"":{""type"":""string""}},""miscellaneous"":{""type"":""array"",""items"":{""type"":""string""}}},""required"":[""person"",""organization"",""location"",""miscellaneous""],""additionalProperties"":false}","{""chat_completion"":{}}",989,{}
0192ced0-9979-7ae2-ad8d-fd741623846e,dashboard_fixture_extract_entities,turbo,0192ced0-949d-7063-900d-a4f545ed6f83,"{""messages"":[{""role"":""user"",""content"":[{""type"":""text"",""value"":""East Stirling 3 0 2 1 3 4 2""}]}]}","{""raw"":""{\""person\"":[],\""organization\"":[\""East Stirling\"",\""3\"",\""0\"",\""2\"",\""1\"",\""3\"",\""4\"",\""2\""],\""location\"":[],\""miscellaneous\"":[]}"",""parsed"":{""person"":[],""organization"":[""East Stirling"",""3"",""0"",""2"",""1"",""3"",""4"",""2""],""location"":[],""miscellaneous"":[]}}","{""$schema"":""http://json-schema.org/draft-07/schema#"",""type"":""object"",""properties"":{""person"":{""type"":""array"",""items"":{""type"":""string""}},""organization"":{""type"":""array"",""items"":{""type"":""string""}},""location"":{""type"":""array"",""items"":{""type"":""string""}},""miscellaneous"":{""type"":""array"",""items"":{""type"":""string""}}},""required"":[""person"",""organization"",""location"",""miscellaneous""],""additionalProperties"":false}","{""chat_completion"":{}}",1243,{}
0192ced0-98bb-7ab1-bbe9-d66735c66b7d,dashboard_fixture_extract_entities,turbo,0192ced0-949d-7063-900d-a4e0d31e69c4,"{""messages"":[{""role"":""user"",""content"":[{""type"":""text"",""value"":""DETROIT 1996-08-31""}]}]}","{""raw"":""{\""person\"":[],\""organization\"":[],\""location\"":[\""DETROIT\""],\""miscellaneous\"":[]}"",""parsed"":{""person"":[],""organization"":[],""location"":[""DETROIT""],""miscellaneous"":[]}}","{""$schema"":""http://json-schema.org/draft-07/schema#"",""type"":""object"",""properties"":{""person"":{""type"":""array"",""items"":{""type"":""string""}},""organization"":{""type"":""array"",""items"":{""type"":""string""}},""location"":{""type"":""array"",""items"":{""type"":""string""}},""miscellaneous"":{""type"":""array"",""items"":{""type"":""string""}}},""required"":[""person"",""organization"",""location"",""miscellaneous""],""additionalProperties"":false}","{""chat_completion"":{}}",1053,{}
0192ced0-98ba-7251-9c48-993380d27c11,dashboard_fixture_extract_entities,turbo,0192ced0-949d-7063-900d-a4d3bbd2acfc,"{""messages"":[{""role"":""user"",""content"":[{""type"":""text"",""value"":""Cofinec , the first foreign company to list on the Budapest bourse , released its consolidated first half figures ( IAS ) this morning .""}]}]}","{""raw"":""{\""person\"":[],\""organization\"":[\""Cofinec\"",\""IAS\""],\""location\"":[],\""miscellaneous\"":[]}"",""parsed"":{""person"":[],""organization"":[""Cofinec"",""IAS""],""location"":[],""miscellaneous"":[]}}","{""$schema"":""http://json-schema.org/draft-07/schema#"",""type"":""object"",""properties"":{""person"":{""type"":""array"",""items"":{""type"":""string""}},""organization"":{""type"":""array"",""items"":{""type"":""string""}},""location"":{""type"":""array"",""items"":{""type"":""string""}},""miscellaneous"":{""type"":""array"",""items"":{""type"":""string""}}},""required"":[""person"",""organization"",""location"",""miscellaneous""],""additionalProperties"":false}","{""chat_completion"":{}}",1053,{}
0192ced0-98be-7372-94af-c03f07cbcc67,dashboard_fixture_extract_entities,turbo,0192ced0-949d-7063-900d-a4c7f1661358,"{""messages"":[{""role"":""user"",""content"":[{""type"":""text"",""value"":""Mexican army attacked in Michoacan state - report .""}]}]}","{""raw"":""{\""person\"":[],\""organization\"":[],\""location\"":[\""Michoacan\""],\""miscellaneous\"":[\""Mexican\""]}"",""parsed"":{""person"":[],""organization"":[],""location"":[""Michoacan""],""miscellaneous"":[""Mexican""]}}","{""$schema"":""http://json-schema.org/draft-07/schema#"",""type"":""object"",""properties"":{""person"":{""type"":""array"",""items"":{""type"":""string""}},""organization"":{""type"":""array"",""items"":{""type"":""string""}},""location"":{""type"":""array"",""items"":{""type"":""string""}},""miscellaneous"":{""type"":""array"",""items"":{""type"":""string""}}},""required"":[""person"",""organization"",""location"",""miscellaneous""],""additionalProperties"":false}","{""chat_completion"":{}}",1056,{}
